Checked,Protein FDR Confidence: Combined,Master,Accession,Description,LSK,LSK,LSK,LSK,LSK,LSK,ST,ST,ST,ST,ST,ST,TB,TB,TB,TB,TB,TB,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundances (Grouped) CV [%]: LSK SPI,Abundances (Grouped) CV [%]: LSK SPII,Abundances (Grouped) CV [%]: LSK SPIII,Abundances (Grouped) CV [%]: LSK SPIV,Abundances (Grouped) CV [%]: LSK SPV,Abundances (Grouped) CV [%]: LSK SPVI,Abundances (Grouped) CV [%]: ST SPI,Abundances (Grouped) CV [%]: ST SPII,Abundances (Grouped) CV [%]: ST SPIII,Abundances (Grouped) CV [%]: ST SPIV,Abundances (Grouped) CV [%]: ST SPV,Abundances (Grouped) CV [%]: ST SPVI,Abundances (Grouped) CV [%]: TB SPI,Abundances (Grouped) CV [%]: TB SPII,Abundances (Grouped) CV [%]: TB SPIII,Abundances (Grouped) CV [%]: TB SPIV,Abundances (Grouped) CV [%]: TB SPV,Abundances (Grouped) CV [%]: TB SPVI,"Found in Sample: [S1] F1: Sample, LSK SPI","Found in Sample: [S2] F2: Sample, LSK SPI","Found in Sample: [S3] F3: Sample, LSK SPI","Found in Sample: [S4] F4: Sample, LSK SPII","Found in Sample: [S5] F5: Sample, LSK SPII","Found in Sample: [S6] F6: Sample, LSK SPII","Found in Sample: [S7] F7: Sample, LSK SPIII","Found in Sample: [S8] F8: Sample, LSK SPIII","Found in Sample: [S9] F9: Sample, LSK SPIII","Found in Sample: [S10] F10: Sample, LSK SPIV","Found in Sample: [S11] F11: Sample, LSK SPIV","Found in Sample: [S12] F12: Sample, LSK SPIV","Found in Sample: [S13] F13: Sample, LSK SPV","Found in Sample: [S14] F14: Sample, LSK SPV","Found in Sample: [S15] F15: Sample, LSK SPV","Found in Sample: [S16] F16: Sample, LSK SPVI","Found in Sample: [S17] F17: Sample, LSK SPVI","Found in Sample: [S18] F18: Sample, LSK SPVI","Found in Sample: [S19] F19: Sample, ST SPI","Found in Sample: [S20] F20: Sample, ST SPI","Found in Sample: [S21] F21: Sample, ST SPI","Found in Sample: [S22] F22: Sample, ST SPII","Found in Sample: [S23] F23: Sample, ST SPII","Found in Sample: [S24] F24: Sample, ST SPII","Found in Sample: [S25] F25: Sample, ST SPIII","Found in Sample: [S26] F26: Sample, ST SPIII","Found in Sample: [S27] F27: Sample, ST SPIII","Found in Sample: [S28] F28: Sample, ST SPIV","Found in Sample: [S29] F29: Sample, ST SPIV","Found in Sample: [S30] F30: Sample, ST SPIV","Found in Sample: [S31] F31: Sample, ST SPV","Found in Sample: [S32] F32: Sample, ST SPV","Found in Sample: [S33] F33: Sample, ST SPV","Found in Sample: [S34] F34: Sample, ST SPVI","Found in Sample: [S35] F35: Sample, ST SPVI","Found in Sample: [S36] F36: Sample, ST SPVI","Found in Sample: [S37] F37: Control, TB SPI","Found in Sample: [S38] F38: Control, TB SPI","Found in Sample: [S39] F39: Control, TB SPI","Found in Sample: [S40] F40: Control, TB SPII","Found in Sample: [S41] F41: Control, TB SPII","Found in Sample: [S42] F42: Control, TB SPII","Found in Sample: [S43] F43: Control, TB SPIII","Found in Sample: [S44] F44: Control, TB SPIII","Found in Sample: [S45] F45: Control, TB SPIII","Found in Sample: [S46] F46: Control, TB SPIV","Found in Sample: [S47] F47: Control, TB SPIV","Found in Sample: [S48] F48: Control, TB SPIV","Found in Sample: [S49] F49: Control, TB SPV","Found in Sample: [S50] F50: Control, TB SPV","Found in Sample: [S51] F51: Control, TB SPV","Found in Sample: [S52] F52: Control, TB SPVI","Found in Sample: [S53] F53: Control, TB SPVI","Found in Sample: [S54] F54: Control, TB SPVI",# Protein Groups,Modifications
TRUE,High,IsMasterProtein,P35564,Calnexin OS=Mus musculus OX=10090 GN=Canx PE=1 SV=1,63.2,84.1,51.8,59.1,64.1,104.1,38.6,51.8,82.4,26.3,97.8,69.3,153.2,168.1,174,167.6,170.1,174.5,0,93.101,30,13,140,13,591,67.2,4.64,37.76,13,0,18.65,44.69,20.48,2.82,6.32,27.17,59.31,10.22,7.31,60.51,5.63,9.18,8.5,0.65,1.48,3.54,2.65,6.14,High,Peak Found,Peak Found,High,High,High,High,High,Peak Found,High,Peak Found,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,Q8CE04,Calpain inhibitor OS=Mus musculus OX=10090 GN=Cast PE=1 SV=1,131.525,131.525,126.3,167.8,119.8,112.2,173.7,215.3,121.2,173.7,152.5,205.8,115.84,90.7,62,164.4,109,153.1,0.003,3.087,3,1,1,1,704,76.4,5.2,0,1,0,,,37.59,25.16,,,,24.61,18.39,,52.34,28.87,,1.28,123.25,58.89,72.07,15.99,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,1,
TRUE,High,IsMasterProtein,O88456,Calpain small subunit 1 OS=Mus musculus OX=10090 GN=Capns1 PE=1 SV=1,45.3,129.6,160.5,148.5,140.3,146.4,33.8,141.8,79.7,26.8,103.3,61,106.4,63.6,89.6,109.4,107.8,106.3,0,12.289,16,3,22,3,269,28.4,5.63,0,3,0,48.93,8.44,3.09,6.37,8.1,5.24,9.69,23.81,9.23,19.65,5.75,12.62,15.46,18.42,5,15.89,8.58,7.1,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,High,High,High,High,High,Peak Found,Peak Found,High,High,Peak Found,1,
TRUE,High,IsMasterProtein,O35350,Calpain-1 catalytic subunit OS=Mus musculus OX=10090 GN=Capn1 PE=1 SV=1,104.2,84.1,116.6,91.6,88.7,116.2,32.8,105.7,99.9,33.8,130,35.6,166.9,93.2,121.6,111,117.7,150.4,0,19.897,11,6,15,6,713,82.1,5.87,1.85,6,0,26.14,4.76,15.42,11.32,21.12,9.94,54.55,30.28,22.49,57.36,24.99,82.74,8.4,8.53,11.13,7.03,10.34,6.24,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,High,1,
TRUE,High,IsMasterProtein,O08529,Calpain-2 catalytic subunit OS=Mus musculus OX=10090 GN=Capn2 PE=1 SV=4,32.3,59.9,108.7,60.2,103,126.4,12.8,80.3,12.9,11.2,52.4,28.2,258.4,87.1,179.3,177.8,144.6,264.6,0,26.874,18,8,21,8,700,79.8,4.96,1.61,8,0,6.82,47.44,20.46,24.23,12.95,17.54,45.52,15.99,4.1,4.8,35.22,60.76,9.95,25.58,18.34,6.47,31.46,8.78,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,Peak Found,Peak Found,High,Peak Found,High,High,High,Peak Found,High,Peak Found,Peak Found,High,High,High,1,
TRUE,High,IsMasterProtein,Q08091,Calponin-1 OS=Mus musculus OX=10090 GN=Cnn1 PE=1 SV=1,1.3,0.8,0.6,5.8,0.2,0.5,18.2,0.3,4.2,0.3,0.9,21.6,242.3,232,289.2,378,359.7,244.1,0,30.755,25,6,36,6,297,33.3,8.97,19.57,6,0,132.82,,,114.2,,158.46,,158.8,72.52,,115.11,,3.11,5.54,4.68,8.71,5.55,3.55,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,Q08093,Calponin-2 OS=Mus musculus OX=10090 GN=Cnn2 PE=1 SV=1,156.3,151.7,145.7,78.4,44.6,31.2,17.4,59.1,20.6,21.3,34.1,26.4,166.1,140.5,164.2,197.5,182,163.1,0,26.195,29,5,34,5,305,33.1,7.62,4.12,5,0,52.27,29.05,30.24,24.93,60.01,45.91,86.7,35.02,49.08,33.68,51.87,42.11,24.53,18.04,15.08,12.27,13.18,8.7,High,Peak Found,High,Peak Found,High,Peak Found,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,High,Peak Found,High,Peak Found,High,High,Peak Found,High,High,Peak Found,High,High,High,High,High,1,
TRUE,Medium,IsMasterProtein,Q9DAW9,Calponin-3 OS=Mus musculus OX=10090 GN=Cnn3 PE=1 SV=1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,316.5,277.7,235.8,304.6,303.7,361.6,0.028,1.931,6,1,4,1,330,36.4,5.72,0,1,0,,,,,,,,,,,,,22.01,17.23,19.75,13.88,19.9,7.58,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,High,1,
TRUE,High,IsMasterProtein,P14211,Calreticulin OS=Mus musculus OX=10090 GN=Calr PE=1 SV=1,64.7,90.5,104.4,132.3,136.2,191,73.8,103.1,93.7,52.9,91.5,97.6,75.4,95.4,98.6,96.4,103.9,98.4,0,133.936,50,13,403,13,416,48,4.49,210.68,13,0,4.47,13.15,4.58,10.9,9.72,6.01,2.27,15.28,1.09,10.45,4.47,2.56,3.25,6.09,7.62,4.45,2.51,6.08,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,O35887,Calumenin OS=Mus musculus OX=10090 GN=Calu PE=1 SV=1,227.4,157.7,115.1,113.2,145.6,25.9,349.2,130.3,126.3,216.1,104.5,26.3,9.2,9.3,9.9,9.8,11.1,13.1,0,33.027,19,5,22,5,315,37,4.67,12.57,5,0,28.42,30.53,32.2,28.22,11.74,22.12,23.31,17.43,11.89,14.7,6.85,5.81,21.87,4.9,12.06,18.46,16.42,8.41,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,Peak Found,High,Peak Found,High,High,Peak Found,High,Peak Found,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,P68181,cAMP-dependent protein kinase catalytic subunit beta OS=Mus musculus OX=10090 GN=Prkacb PE=1 SV=2,17,39.9,75.1,78.7,67.5,102.9,32.1,107.2,95.9,49.7,127.8,77.2,135.4,150.8,149.4,131.5,83.7,278.2,0,12.906,11,3,20,3,351,40.7,8.56,19.96,3,0,58.8,43.39,39.33,18.79,21.81,3.75,41.86,6.74,12.98,62.85,5.21,23.62,26.78,13.56,22.35,4.88,30.42,7.33,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,Peak Found,High,High,High,1,
TRUE,High,IsMasterProtein,Q9DBC7,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Mus musculus OX=10090 GN=Prkar1a PE=1 SV=3,179.5,79.2,66.5,51.1,134.2,59.3,86.6,94.1,40.1,63,58.7,106.6,137.9,133.6,102.6,122.6,102,182.4,0,19.311,9,3,24,3,381,43.2,5.35,7.62,3,0,23.21,57.31,4.97,18.76,52.64,7.47,7.58,73.42,13.28,114.33,27.11,23.75,24.66,7.9,34.49,11.9,20.84,15.47,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,High,High,High,High,High,Peak Found,High,High,Peak Found,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,H3BK84,cAMP-dependent protein kinase type II-beta regulatory subunit OS=Mus musculus OX=10090 GN=Prkar2b PE=1 SV=1,54.5,71.4,67.1,58.3,48.4,37.4,50.1,80.85,201.4,29.5,42.4,80.85,138.6,177.5,171.5,191.6,209.2,251.2,0,12.399,18,3,6,3,256,28.4,5.43,0,3,0,7.17,20.53,58.96,28.53,40.49,40.5,20.49,,4.13,57.42,84.53,,16.05,12.28,17.57,2.97,15.39,7.55,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,1,
TRUE,High,IsMasterProtein,Q60865,Caprin-1 OS=Mus musculus OX=10090 GN=Caprin1 PE=1 SV=2,56.8,70.1,102.4,72.3,69.8,104.6,36.1,56.5,323.3,45.8,212.4,12.6,96.8,98.2,115.1,111.8,117.5,97.9,0,10.121,6,3,8,3,707,78.1,5.25,0,3,0,11.55,29.74,43.02,4.57,12.59,5.21,3.06,6.39,5.24,17.81,7.36,6.46,19.47,12.11,13.98,3.68,14.18,7.68,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,1,
TRUE,High,IsMasterProtein,Q3UZA1,CapZ-interacting protein OS=Mus musculus OX=10090 GN=Rcsd1 PE=1 SV=1,222.25,153.6,222.25,222.25,222.25,290.9,173.1,173.1,173.1,173.1,173.1,173.1,236.48,208.1,161.7,152.9,195,464.7,0.007,2.706,3,1,3,1,412,44.1,5.16,0,1,0,,,,,,24.12,,,,,,,,,19.84,68.73,24.65,16.83,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,1,
TRUE,High,IsMasterProtein,P13634,Carbonic anhydrase 1 OS=Mus musculus OX=10090 GN=Ca1 PE=1 SV=4,13.6,21.3,42.2,17.1,19.5,2.5,153.5,89.7,439.8,212.6,409.2,250.9,18.2,12.3,23.7,28.2,22.1,23.5,0,20.139,33,4,24,4,261,28.3,6.96,2.68,4,0,26.15,8.54,12.81,11.24,7.64,115.89,4.62,9.65,2.42,25.09,6.13,22.62,11.51,7.22,3.51,10.21,13.24,6.19,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,High,Peak Found,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,Peak Found,High,High,Peak Found,High,Peak Found,Peak Found,Peak Found,High,High,High,High,1,
TRUE,High,IsMasterProtein,P00920,Carbonic anhydrase 2 OS=Mus musculus OX=10090 GN=Ca2 PE=1 SV=4,23.3,28.5,58.2,35.5,43.6,35.2,45.8,61.1,265.6,108.9,267.3,109.4,105.2,101.2,132.4,132,95.8,151.1,0,78.951,52,8,124,8,260,29,7.01,92.76,8,0,22.98,36.24,17.26,29.43,4.19,8.84,20.45,30.65,23.23,34.41,20.03,20.97,25.01,11.77,11.65,6.05,8.42,4.55,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,P48758,Carbonyl reductase [NADPH] 1 OS=Mus musculus OX=10090 GN=Cbr1 PE=1 SV=3,35.4,47.6,88.7,67.8,51,109.8,68.7,17.5,61,18.2,97,57.3,176.5,165.7,187.3,147.8,137.4,265.4,0,16.025,25,4,13,4,277,30.6,8.31,2.64,4,0,61.97,40.99,12.36,17.3,48.26,7.29,5.5,73.16,38.15,18.21,15.63,13.29,21.43,25.02,8.22,9.64,25.8,12.08,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,High,Peak Found,High,Peak Found,High,High,High,1,
TRUE,High,IsMasterProtein,P23953,Carboxylesterase 1C OS=Mus musculus OX=10090 GN=Ces1c PE=1 SV=4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,761.5,282.4,269.7,296.8,171.7,17.9,0,4.748,8,2,4,2,554,61,5.06,0,2,0,,,,,,,,,,,,,39.59,45.61,29.76,59.48,43.3,,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,1,
TRUE,High,IsMasterProtein,G3X8T3,Carboxypeptidase OS=Mus musculus OX=10090 GN=Ctsa PE=1 SV=1,111.7,172.8,143.2,235.9,212.3,345,29.4,62.3,29.1,44.3,88,37.5,58.6,45.1,57.5,49.7,41.1,36.6,0,27.182,17,5,41,5,492,55.7,5.87,8.43,5,0,22.31,12.2,14.11,6.44,11.83,12.95,25.49,16.32,28.35,20.81,10.93,23.94,8.72,10.38,9.57,3.88,4.51,13.02,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,1,
TRUE,High,IsMasterProtein,A0A2I3BS14,Carboxypeptidase Q (Fragment) OS=Mus musculus OX=10090 GN=Cpq PE=1 SV=1,104.3,143.7,76.1,157.7,158.6,372.4,54.1,57.4,45.3,44.9,95.1,97,54.4,68.9,72.2,68.7,46.9,82.5,0,4.946,12,2,5,2,198,22,9.07,0,2,0,9.75,9.01,5.55,17.25,11.92,5.58,43.43,11.83,10.82,44.87,8.38,25.41,25.36,51.94,17.91,61.75,30.86,10.77,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,1,
TRUE,Medium,IsMasterProtein,Q60753,Cardiotrophin-1 OS=Mus musculus OX=10090 GN=Ctf1 PE=2 SV=1,146.3,146.3,146.3,146.3,146.3,146.3,0.1,0.1,0.1,0.1,0.1,0.1,278.2,246.8,313.6,219.1,212.3,383.7,0.027,1.948,10,1,1,1,203,21.5,7.05,0,1,0,,,,,,61.45,,,,,,,21.93,29.23,15.16,25.76,8.96,14.87,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,1,
TRUE,High,IsMasterProtein,P97742,"Carnitine O-palmitoyltransferase 1, liver isoform OS=Mus musculus OX=10090 GN=Cpt1a PE=1 SV=4",6.4,2.7,43.3,100,115.4,123.1,90.4,106,87.4,83.3,33.8,70.8,133.8,145,165.8,133.5,113.3,246.1,0,22.127,12,6,25,6,773,88.2,8.62,5.54,6,0,,41.38,52.5,11.41,65.68,28.63,29.69,59.35,42.62,8.62,52.29,,6.92,1.66,2.82,4.88,3.75,10.22,Not Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,High,High,High,High,High,Peak Found,High,High,Peak Found,High,High,High,High,Peak Found,High,High,High,1,
TRUE,High,IsMasterProtein,P52825,"Carnitine O-palmitoyltransferase 2, mitochondrial OS=Mus musculus OX=10090 GN=Cpt2 PE=1 SV=2",170.1,225,134.1,151.2,170.1,170.1,75.95,75.95,127.5,75.95,24.4,75.95,420.7,154.9,225.2,166.4,159.9,10.7,0,7.833,4,2,2,2,658,73.9,8.37,0,2,0,,16.15,28.71,45.32,,,,,23.12,,,,30.48,35.64,25.71,35.92,32.64,11.14,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,1,
